profile_name,timestep,value
DHW_or_space,626,0.2714592297618276
DHW_or_space,627,0.2954177036458531
DHW_or_space,628,0.3635808618919858
DHW_or_space,629,0.5467888184109824
DHW_or_space,630,0.7866444993078847
DHW_or_space,631,0.8540807914525271
DHW_or_space,632,0.7807837863566087
DHW_or_space,633,0.732698728577565
DHW_or_space,634,0.6727984518879068
DHW_or_space,635,0.6422046758413495
DHW_or_space,636,0.598989659616361
DHW_or_space,637,0.5165212597123849
DHW_or_space,638,0.44999107283260686
DHW_or_space,639,0.46031237097182337
DHW_or_space,640,0.5042506762117499
DHW_or_space,641,0.6025105197749786
DHW_or_space,642,0.6764004658060127
DHW_or_space,643,0.6209264601288786
DHW_or_space,644,0.5703830445298117
DHW_or_space,645,0.517575275678127
DHW_or_space,646,0.42808113221650346
DHW_or_space,647,0.34809577056365526
DHW_or_space,648,0.32068166860792735
DHW_or_space,649,0.2981095191047487
DHW_or_space,650,0.2986845363758248
DHW_or_space,651,0.31889593941431443
DHW_or_space,652,0.3855443130186594
DHW_or_space,653,0.5657221297973382
DHW_or_space,654,0.8046772204525441
DHW_or_space,655,0.8722868124486669
DHW_or_space,656,0.7998630162459689
DHW_or_space,657,0.7502596276155723
DHW_or_space,658,0.6781630175315218
DHW_or_space,659,0.6415033764474314
DHW_or_space,660,0.595130167099573
DHW_or_space,661,0.510381222271962
DHW_or_space,662,0.4443202446979811
DHW_or_space,663,0.44236841624042617
DHW_or_space,664,0.48632695226481376
DHW_or_space,665,0.5865343633941762
DHW_or_space,666,0.680162756230362
DHW_or_space,667,0.6265986158540715
DHW_or_space,668,0.5754103833914453
DHW_or_space,669,0.5228157670502126
DHW_or_space,670,0.43281616915405285
DHW_or_space,671,0.35483218866769806
DHW_or_space,672,0.32777899319031056
DHW_or_space,673,0.2998803179477231
DHW_or_space,674,0.3005661313815587
DHW_or_space,675,0.32047581586281354
DHW_or_space,676,0.3885022097299588
DHW_or_space,677,0.5705052328404869
DHW_or_space,678,0.8103776629565581
DHW_or_space,679,0.878641020623637
DHW_or_space,680,0.8075224851496349
DHW_or_space,681,0.7567340102182687
DHW_or_space,682,0.6670984527334716
DHW_or_space,683,0.6225312827841121
DHW_or_space,684,0.5799767321256522
DHW_or_space,685,0.5023409280657626
DHW_or_space,686,0.43750857585183445
DHW_or_space,687,0.4347675669830702
DHW_or_space,688,0.47243798669725634
DHW_or_space,689,0.5789842709150933
DHW_or_space,690,0.6768192566373338
DHW_or_space,691,0.6206972441108856
DHW_or_space,692,0.5720958501097139
DHW_or_space,693,0.5222538329429945
DHW_or_space,694,0.4312304122367942
DHW_or_space,695,0.35116550718855744
DHW_or_space,696,0.32367163504184393
DHW_or_space,697,0.29776766072716004
DHW_or_space,698,0.2975166870274271
DHW_or_space,699,0.31998544318370165
DHW_or_space,700,0.38762878079991525
DHW_or_space,701,0.5692772224385884
DHW_or_space,702,0.8086039028306791
DHW_or_space,703,0.8770210357964222
DHW_or_space,704,0.8021989147520834
DHW_or_space,705,0.7474843555574534
DHW_or_space,706,0.6534929875914929
DHW_or_space,707,0.6081903910972519
DHW_or_space,708,0.563694399815895
DHW_or_space,709,0.48598407193105914
DHW_or_space,710,0.41885806707648543
DHW_or_space,711,0.41458735640301897
